epoch,step,trainMulticlassAccuracy_epoch,trainMulticlassAccuracy_step,train_loss_epoch,train_loss_step
0,49,,0.0,,0.13815374672412872
0,99,,0.0,,0.1078622117638588
0,149,,0.0,,0.10166771709918976
0,199,,0.0,,0.09881801158189774
0,249,,0.0,,0.09785790741443634
0,299,,0.0,,0.09329910576343536
0,349,,0.0,,0.09367786347866058
0,399,,1.0,,0.08826318383216858
0,449,,0.0,,0.0908307433128357
0,499,,0.0,,0.0908360481262207
0,549,,0.0,,0.09202827513217926
0,599,,1.0,,0.08560499548912048
0,649,,0.0,,0.0906045138835907
0,699,,0.0,,0.0915246307849884
0,749,,0.0,,0.0891747772693634
0,799,,0.0,,0.08893784880638123
0,849,,0.0,,0.09119122475385666
0,899,,1.0,,0.08510784804821014
0,949,,0.0,,0.09484482556581497
0,999,,0.0,,0.09065735340118408
0,1049,,0.0,,0.09092263877391815
0,1099,,0.0,,0.08956748992204666
0,1149,,0.0,,0.09035855531692505
0,1199,,0.0,,0.09285236150026321
0,1249,,0.0,,0.09189114719629288
0,1299,,1.0,,0.08439930528402328
0,1349,,1.0,,0.08250059932470322
0,1399,,0.0,,0.09234177321195602
0,1449,,0.0,,0.09132294356822968
0,1499,,0.0,,0.09031952917575836
0,1549,,0.0,,0.0908716693520546
0,1599,,0.0,,0.08788514137268066
0,1649,,0.0,,0.09076894074678421
0,1699,,1.0,,0.08775439858436584
0,1749,,0.0,,0.09016384929418564
0,1799,,1.0,,0.0880967453122139
0,1849,,0.0,,0.09110871702432632
0,1899,,0.0,,0.09253668040037155
0,1949,,0.0,,0.08914550393819809
0,1999,,0.0,,0.09178817272186279
0,2049,,0.0,,0.09230773150920868
0,2099,,0.0,,0.0923323780298233
0,2149,,0.0,,0.09094201773405075
0,2199,,1.0,,0.08816087245941162
0,2249,,0.0,,0.09023382514715195
0,2299,,0.0,,0.08834932744503021
0,2349,,0.0,,0.08987324684858322
0,2399,,1.0,,0.08559521287679672
0,2449,,1.0,,0.08650575578212738
0,2499,,0.0,,0.08896690607070923
0,2549,,0.0,,0.09048619121313095
0,2599,,0.0,,0.08994844555854797
0,2649,,0.0,,0.09256081283092499
0,2699,,0.0,,0.08976585417985916
0,2749,,0.0,,0.08920065313577652
0,2799,,1.0,,0.08710002899169922
0,2849,,0.0,,0.09228889644145966
0,2899,,0.0,,0.09125823527574539
0,2949,,1.0,,0.08492220938205719
0,2999,,0.0,,0.09160850942134857
0,3049,,0.0,,0.09231159836053848
0,3099,,0.0,,0.09226485341787338
0,3149,,0.0,,0.09092958271503448
0,3199,,0.0,,0.09288164973258972
0,3249,,0.0,,0.09301519393920898
0,3299,,0.0,,0.08991068601608276
0,3349,,0.0,,0.08724953234195709
0,3399,,0.0,,0.08892999589443207
0,3449,,0.0,,0.08669866621494293
0,3499,,0.0,,0.09246581792831421
0,3549,,0.0,,0.09031681716442108
0,3599,,0.0,,0.08619909733533859
0,3649,,0.0,,0.09053626656532288
0,3699,,0.0,,0.09141238033771515
0,3749,,0.0,,0.09045572578907013
0,3799,,0.0,,0.09009556472301483
0,3849,,0.0,,0.08997466415166855
0,3899,,0.0,,0.08869317173957825
0,3949,,0.0,,0.08825422823429108
0,3999,,0.0,,0.08907613158226013
0,4049,,0.0,,0.08954198658466339
0,4099,,0.0,,0.09294867515563965
0,4149,,0.0,,0.09271381050348282
0,4199,,0.0,,0.08781489729881287
0,4249,,1.0,,0.08604644238948822
0,4299,,0.0,,0.09009255468845367
0,4349,,0.0,,0.09037227928638458
0,4399,,0.0,,0.08872956782579422
0,4449,,0.0,,0.09213696420192719
0,4499,,0.0,,0.09062296897172928
0,4549,,0.0,,0.08941038697957993
0,4599,,0.0,,0.09140987694263458
0,4649,,0.0,,0.08956646174192429
0,4699,,1.0,,0.08273575454950333
0,4749,,0.0,,0.0923098474740982
0,4799,,0.0,,0.09069856256246567
0,4849,,0.0,,0.09209904819726944
0,4899,,0.0,,0.0916326493024826
0,4949,,0.0,,0.09174954146146774
0,4999,,0.0,,0.08818980306386948
0,5049,,0.0,,0.08843216300010681
0,5099,,1.0,,0.08621127903461456
0,5149,,0.0,,0.0869099423289299
0,5199,,0.0,,0.0916673019528389
0,5249,,1.0,,0.0828808844089508
0,5299,,0.0,,0.08906035125255585
0,5349,,0.0,,0.09097783267498016
0,5399,,0.0,,0.09013397246599197
0,5449,,0.0,,0.08583290874958038
0,5499,,1.0,,0.08213996887207031
0,5549,,0.0,,0.0924893170595169
0,5599,,0.0,,0.08889297395944595
0,5649,,0.0,,0.09283165633678436
0,5699,,1.0,,0.08444534987211227
0,5749,,0.0,,0.09255172312259674
0,5799,,1.0,,0.08679348230361938
0,5849,,0.0,,0.08852879703044891
0,5899,,1.0,,0.08612622320652008
0,5949,,0.0,,0.08837230503559113
0,5999,,0.0,,0.09379096329212189
0,6049,,0.0,,0.09147243201732635
0,6099,,1.0,,0.08757070451974869
0,6149,,0.0,,0.09057651460170746
0,6199,,0.0,,0.08704185485839844
0,6249,,0.0,,0.0878753513097763
0,6299,,0.0,,0.09265720844268799
0,6349,,1.0,,0.08628912270069122
0,6399,,1.0,,0.0871894434094429
0,6449,,1.0,,0.08705458045005798
0,6499,,0.0,,0.09326191991567612
0,6549,,0.0,,0.08960990607738495
0,6599,,0.0,,0.09298118948936462
0,6649,,1.0,,0.08584276586771011
0,6699,,1.0,,0.08144386112689972
0,6749,,0.0,,0.0882420539855957
0,6799,,0.0,,0.09372716397047043
0,6849,,0.0,,0.09230159223079681
0,6899,,0.0,,0.09222615510225296
0,6949,,0.0,,0.0909021645784378
0,6999,,0.0,,0.09447254240512848
0,7049,,0.0,,0.09345903247594833
0,7099,,0.0,,0.08857697248458862
0,7149,,0.0,,0.08844263851642609
0,7199,,0.0,,0.08764246106147766
0,7249,,0.0,,0.08801470696926117
0,7299,,0.0,,0.09124481678009033
0,7349,,0.0,,0.09275232255458832
0,7399,,0.0,,0.09143801033496857
0,7449,,0.0,,0.09120714664459229
0,7499,,0.0,,0.09103459864854813
0,7549,,1.0,,0.08467401564121246
0,7599,,0.0,,0.09391219913959503
0,7649,,0.0,,0.09116977453231812
0,7699,,0.0,,0.0863334983587265
0,7749,,0.0,,0.08643519878387451
0,7799,,0.0,,0.09127021580934525
0,7849,,0.0,,0.09168112277984619
0,7899,,0.0,,0.08469253778457642
0,7949,,0.0,,0.08956252038478851
0,7999,,0.0,,0.09035469591617584
0,8049,,0.0,,0.08655931055545807
0,8099,,0.0,,0.09152507036924362
0,8149,,0.0,,0.0906691774725914
0,8199,,0.0,,0.09382708370685577
0,8249,,0.0,,0.08964037895202637
0,8299,,0.0,,0.08871809393167496
0,8349,,0.0,,0.09311732649803162
0,8399,,1.0,,0.08464305102825165
0,8449,,0.0,,0.08858532458543777
0,8499,,0.0,,0.09393595904111862
0,8549,,0.0,,0.09306292235851288
0,8599,,0.0,,0.08903326839208603
0,8649,,0.0,,0.08892618119716644
0,8699,,0.0,,0.08800356835126877
0,8749,,0.0,,0.0884791761636734
0,8799,,0.0,,0.08833744376897812
0,8849,,0.0,,0.09287620335817337
0,8899,,0.0,,0.09026478976011276
0,8949,,0.0,,0.08946666866540909
0,8999,,0.0,,0.09272084385156631
0,9049,,0.0,,0.0893126130104065
0,9099,,0.0,,0.09157958626747131
0,9149,,0.0,,0.09216418117284775
0,9199,,0.0,,0.09068664908409119
0,9249,,0.0,,0.09195132553577423
0,9299,,1.0,,0.08426962792873383
0,9349,,0.0,,0.09125854820013046
0,9399,,0.0,,0.09122425317764282
0,9449,,0.0,,0.08893831074237823
0,9499,,0.0,,0.08828910440206528
0,9549,,0.0,,0.09082052856683731
0,9599,,0.0,,0.09175792336463928
0,9649,,0.0,,0.09008239209651947
0,9699,,0.0,,0.09242565929889679
0,9749,,1.0,,0.08514733612537384
0,9799,,1.0,,0.0865078791975975
0,9849,,0.0,,0.08957551419734955
0,9899,,0.0,,0.09147793799638748
0,9949,,0.0,,0.09109552949666977
0,9999,,0.0,,0.09195691347122192
0,10049,,0.0,,0.09057264029979706
0,10099,,1.0,,0.08811990171670914
0,10149,,0.0,,0.0882982462644577
0,10199,,0.0,,0.09169335663318634
0,10249,,0.0,,0.0879804715514183
0,10299,,0.0,,0.09113094955682755
0,10349,,0.0,,0.08793523162603378
0,10399,,0.0,,0.09008939564228058
0,10449,,0.0,,0.09155699610710144
0,10499,,0.0,,0.08901359885931015
0,10549,,0.0,,0.08934856206178665
0,10599,,0.0,,0.08916166424751282
0,10649,,0.0,,0.09294534474611282
0,10699,,0.0,,0.09416893869638443
0,10749,,0.0,,0.09237194806337357
0,10799,,0.0,,0.0892777219414711
0,10849,,0.0,,0.09014184772968292
0,10899,,0.0,,0.09003018587827682
0,10949,,0.0,,0.08785219490528107
0,10999,,0.0,,0.08983615040779114
0,11049,,0.0,,0.08705224096775055
0,11099,,0.0,,0.08732862770557404
0,11149,,0.0,,0.08898913115262985
0,11199,,0.0,,0.0882187932729721
0,11249,,0.0,,0.09268729388713837
0,11299,,0.0,,0.08841471374034882
0,11349,,0.0,,0.08886218816041946
0,11399,,0.0,,0.09362958371639252
0,11449,,0.0,,0.09393096715211868
0,11499,,1.0,,0.08693306148052216
0,11549,,0.0,,0.08992581069469452
0,11599,,0.0,,0.09047670662403107
0,11649,,0.0,,0.08935996145009995
0,11699,,0.0,,0.09039388597011566
0,11749,,0.0,,0.08935309946537018
0,11799,,0.0,,0.09006497263908386
0,11849,,0.0,,0.08916061371564865
0,11899,,0.0,,0.09121734648942947
0,11949,,0.0,,0.09127430617809296
0,11999,,0.0,,0.0923135057091713
0,12049,,1.0,,0.08778498321771622
0,12099,,0.0,,0.09335469454526901
0,12149,,0.0,,0.09117487818002701
0,12199,,0.0,,0.08935590088367462
0,12249,,0.0,,0.08867347240447998
0,12299,,0.0,,0.09049887955188751
0,12349,,0.0,,0.09065739810466766
0,12399,,0.0,,0.08984449505805969
0,12449,,0.0,,0.09082638472318649
0,12499,,0.0,,0.089854396879673
0,12549,,0.0,,0.09080567210912704
0,12599,,0.0,,0.09330163896083832
0,12649,,0.0,,0.09016376733779907
0,12699,,0.0,,0.0905241146683693
0,12749,,0.0,,0.09073956310749054
0,12799,,0.0,,0.09192873537540436
0,12849,,0.0,,0.08925206959247589
0,12899,,1.0,,0.08736570924520493
0,12949,,0.0,,0.0908661037683487
0,12999,,0.0,,0.09042012691497803
0,13049,,0.0,,0.08970706164836884
0,13099,,0.0,,0.09321663528680801
0,13149,,0.0,,0.09011195600032806
0,13199,,0.0,,0.08921939134597778
0,13249,,0.0,,0.0910860151052475
0,13299,,0.0,,0.09055174887180328
0,13349,,1.0,,0.0851866826415062
0,13399,,0.0,,0.09150122106075287
0,13449,,0.0,,0.09295828640460968
0,13499,,0.0,,0.0900227427482605
0,13549,,0.0,,0.09116698056459427
0,13599,,0.0,,0.08801564574241638
0,13649,,0.0,,0.08861754834651947
0,13699,,0.0,,0.08918126672506332
0,13749,,0.0,,0.0916123241186142
0,13799,,0.0,,0.08729581534862518
0,13849,,0.0,,0.08970919996500015
0,13899,,0.0,,0.09241809695959091
0,13949,,0.0,,0.09039401262998581
0,13999,,0.0,,0.09134890139102936
0,14049,,0.0,,0.09251368045806885
0,14099,,0.0,,0.09030731767416
0,14149,,0.0,,0.09092111885547638
0,14199,,0.0,,0.08996693044900894
0,14249,,0.0,,0.0907047837972641
0,14299,,0.0,,0.09035912901163101
0,14349,,0.0,,0.09156986325979233
0,14399,,0.0,,0.09038294851779938
0,14449,,1.0,,0.08711979538202286
0,14499,,0.0,,0.09251396358013153
0,14549,,1.0,,0.08700945973396301
0,14599,,0.0,,0.08841177821159363
0,14649,,0.0,,0.08869607001543045
0,14699,,1.0,,0.0861549824476242
0,14749,,0.0,,0.08898623287677765
0,14799,,0.0,,0.09271783381700516
0,14849,,0.0,,0.09361182153224945
0,14899,,0.0,,0.09115384519100189
0,14949,,0.0,,0.09421340376138687
0,14999,,0.0,,0.08771886676549911
0,15049,,0.0,,0.08979450166225433
0,15099,,0.0,,0.08990321308374405
0,15149,,0.0,,0.09009334444999695
0,15199,,1.0,,0.08290752023458481
0,15249,,1.0,,0.0796305239200592
0,15299,,0.0,,0.0887211263179779
0,15349,,0.0,,0.08859085291624069
0,15399,,0.0,,0.09111795574426651
0,15449,,0.0,,0.09101410210132599
0,15499,,0.0,,0.08801089227199554
0,15549,,1.0,,0.083083875477314
0,15599,,0.0,,0.09014121443033218
0,15649,,0.0,,0.08847302198410034
0,15699,,1.0,,0.08551375567913055
0,15749,,0.0,,0.08809532225131989
0,15799,,0.0,,0.0924396961927414
0,15849,,0.0,,0.08862259238958359
0,15899,,0.0,,0.09143998473882675
0,15949,,0.0,,0.09005140513181686
0,15999,,0.0,,0.09381000697612762
0,16049,,0.0,,0.09044408053159714
0,16099,,1.0,,0.08275031298398972
0,16149,,0.0,,0.0919928029179573
0,16199,,0.0,,0.08732377737760544
0,16249,,0.0,,0.0935632586479187
0,16299,,0.0,,0.0861629769206047
0,16349,,0.0,,0.09001602977514267
0,16399,,0.0,,0.09145817905664444
0,16449,,1.0,,0.0845022052526474
0,16499,,0.0,,0.08738730847835541
0,16549,,0.0,,0.09103727340698242
0,16599,,0.0,,0.0933152362704277
0,16649,,0.0,,0.0912800058722496
0,16699,,0.0,,0.09113426506519318
0,16749,,0.0,,0.08906947076320648
0,16799,,0.0,,0.08965213596820831
0,16849,,0.0,,0.08936111629009247
0,16899,,0.0,,0.08988042175769806
0,16949,,0.0,,0.0886736661195755
0,16999,,1.0,,0.08695104718208313
0,17049,,1.0,,0.0867408961057663
0,17099,,0.0,,0.09115972369909286
0,17149,,0.0,,0.0885089561343193
0,17199,,0.0,,0.09298042953014374
0,17249,,0.0,,0.09073309600353241
0,17299,,0.0,,0.09222600609064102
0,17349,,1.0,,0.08196227997541428
0,17399,,1.0,,0.08112462610006332
0,17449,,1.0,,0.07918591797351837
0,17499,,0.0,,0.08825526386499405
0,17549,,0.0,,0.09358969330787659
0,17599,,0.0,,0.09009547531604767
0,17649,,0.0,,0.09070343524217606
0,17699,,0.0,,0.09079267084598541
0,17749,,0.0,,0.09335192292928696
0,17799,,0.0,,0.09097032248973846
0,17849,,0.0,,0.09391570091247559
0,17899,,0.0,,0.09085424244403839
0,17949,,0.0,,0.09071815013885498
0,17999,,0.0,,0.08983267843723297
0,18049,,0.0,,0.08928421884775162
0,18099,,0.0,,0.09010739624500275
0,18149,,0.0,,0.08797772973775864
0,18199,,0.0,,0.09158700704574585
0,18249,,0.0,,0.08986718952655792
0,18299,,0.0,,0.08866225183010101
0,18349,,0.0,,0.0928337424993515
0,18399,,0.0,,0.09310577064752579
0,18449,,0.0,,0.08828051388263702
0,18499,,0.0,,0.0906938761472702
0,18549,,0.0,,0.08935460448265076
0,18599,,0.0,,0.09082786738872528
0,18649,,1.0,,0.08475528657436371
0,18699,,0.0,,0.09238509088754654
0,18749,,0.0,,0.09107706695795059
0,18799,,0.0,,0.09032796323299408
0,18849,,0.0,,0.08888445794582367
0,18899,,0.0,,0.09177906066179276
0,18949,,1.0,,0.08588601648807526
0,18999,,0.0,,0.09084255993366241
0,19049,,0.0,,0.09096775203943253
0,19099,,0.0,,0.08768198639154434
0,19149,,0.0,,0.08978047221899033
0,19199,,0.0,,0.09057935327291489
0,19249,,1.0,,0.08259294927120209
0,19299,,0.0,,0.09035085141658783
0,19349,,0.0,,0.08960594236850739
0,19399,,1.0,,0.07866169512271881
0,19449,,0.0,,0.09173338860273361
0,19499,,0.0,,0.09151340276002884
0,19549,,0.0,,0.09030728787183762
0,19599,,0.0,,0.09202519059181213
0,19649,,0.0,,0.08986394852399826
0,19699,,1.0,,0.08222716301679611
0,19749,,0.0,,0.08929459005594254
0,19799,,0.0,,0.08988057076931
0,19849,,0.0,,0.09139270335435867
0,19899,,0.0,,0.09049823880195618
0,19949,,0.0,,0.09047520160675049
0,19999,,0.0,,0.09023262560367584
0,20049,,0.0,,0.09064717590808868
0,20099,,0.0,,0.08970162272453308
0,20149,,0.0,,0.08804473280906677
0,20199,,0.0,,0.08966852724552155
0,20249,,0.0,,0.088976189494133
0,20299,,0.0,,0.08968015015125275
0,20349,,0.0,,0.08983828127384186
0,20399,,1.0,,0.08764223754405975
0,20449,,0.0,,0.08760532736778259
0,20499,,1.0,,0.08216991275548935
0,20549,,0.0,,0.08951733261346817
0,20599,,0.0,,0.09206607192754745
0,20649,,1.0,,0.083063505589962
0,20699,,0.0,,0.09081356227397919
0,20749,,1.0,,0.08413580060005188
0,20799,,1.0,,0.08509459346532822
0,20849,,0.0,,0.09086718410253525
0,20899,,1.0,,0.08608797937631607
0,20949,,0.0,,0.0906757116317749
0,20999,,0.0,,0.09176021069288254
0,21049,,0.0,,0.08910519629716873
0,21099,,0.0,,0.08992506563663483
0,21149,,1.0,,0.08203299343585968
0,21199,,1.0,,0.08425097167491913
0,21249,,0.0,,0.09124067425727844
0,21299,,0.0,,0.09147603064775467
0,21349,,1.0,,0.07710924744606018
0,21399,,0.0,,0.0898028314113617
0,21449,,0.0,,0.09046821296215057
0,21499,,0.0,,0.09054743498563766
0,21549,,1.0,,0.08414202183485031
0,21599,,0.0,,0.09205180406570435
0,21649,,1.0,,0.08583275228738785
0,21699,,0.0,,0.0910366028547287
0,21749,,0.0,,0.09066532552242279
0,21799,,0.0,,0.08835916221141815
0,21849,,0.0,,0.09009342640638351
0,21899,,0.0,,0.09020869433879852
0,21949,,0.0,,0.08783918619155884
0,21999,,0.0,,0.08781826496124268
0,22049,,0.0,,0.08870451152324677
0,22099,,0.0,,0.08989047259092331
0,22149,,0.0,,0.08772189170122147
0,22199,,1.0,,0.08211267739534378
0,22249,,0.0,,0.0872274786233902
0,22299,,0.0,,0.08787457644939423
0,22349,,0.0,,0.08903133124113083
0,22399,,0.0,,0.09241409599781036
0,22449,,0.0,,0.09070440381765366
0,22499,,0.0,,0.0908118337392807
0,22549,,0.0,,0.09126008301973343
0,22599,,0.0,,0.08775978535413742
0,22649,,0.0,,0.09269468486309052
0,22699,,0.0,,0.08933192491531372
0,22749,,0.0,,0.09286743402481079
0,22799,,1.0,,0.08543401211500168
0,22849,,1.0,,0.07558087259531021
0,22899,,0.0,,0.09422124922275543
0,22949,,0.0,,0.08890031278133392
0,22999,,0.0,,0.09220005571842194
0,23049,,1.0,,0.07695077359676361
0,23099,,0.0,,0.08725139498710632
0,23149,,0.0,,0.0907469242811203
0,23199,,1.0,,0.08627824485301971
0,23249,,1.0,,0.08571004122495651
0,23299,,1.0,,0.08496426790952682
0,23349,,0.0,,0.08887095749378204
0,23399,,1.0,,0.07996965199708939
0,23449,,0.0,,0.09344281256198883
0,23499,,0.0,,0.09101556241512299
0,23549,,0.0,,0.09225475043058395
0,23599,,0.0,,0.08895710855722427
0,23649,,1.0,,0.08380619436502457
0,23699,,0.0,,0.08805949985980988
0,23749,,0.0,,0.087818942964077
0,23799,,0.0,,0.08801527321338654
0,23849,,0.0,,0.08953068405389786
0,23899,,1.0,,0.07737453281879425
0,23949,,0.0,,0.08807583153247833
0,23999,,0.0,,0.08862967789173126
0,24049,,1.0,,0.08499316871166229
0,24099,,0.0,,0.08737985789775848
0,24149,,0.0,,0.08900212496519089
0,24199,,0.0,,0.09369580447673798
0,24249,,0.0,,0.0870010182261467
0,24299,,0.0,,0.08866143971681595
0,24349,,0.0,,0.08992381393909454
0,24399,,0.0,,0.08771868050098419
0,24449,,0.0,,0.08950252085924149
0,24499,,0.0,,0.09227287769317627
0,24549,,1.0,,0.08457761257886887
0,24599,,1.0,,0.07906025648117065
0,24649,,0.0,,0.09050876647233963
0,24699,,0.0,,0.0912410169839859
0,24749,,1.0,,0.08406911045312881
0,24799,,0.0,,0.09153775870800018
0,24849,,1.0,,0.08336925506591797
0,24899,,0.0,,0.08988438546657562
0,24949,,0.0,,0.09057337045669556
0,24999,,0.0,,0.09323389083147049
0,25049,,0.0,,0.09081079065799713
0,25099,,1.0,,0.08601648360490799
0,25149,,0.0,,0.09148605167865753
0,25199,,1.0,,0.08527404069900513
0,25249,,0.0,,0.09260325133800507
0,25299,,0.0,,0.09273447096347809
0,25349,,0.0,,0.09181799739599228
0,25399,,1.0,,0.07584116607904434
0,25449,,0.0,,0.08906205743551254
0,25499,,0.0,,0.09140868484973907
0,25549,,1.0,,0.08366367965936661
0,25599,,0.0,,0.09267295897006989
0,25649,,0.0,,0.08780364692211151
0,25699,,0.0,,0.0915226936340332
0,25749,,0.0,,0.09267023950815201
0,25799,,0.0,,0.08636821806430817
0,25849,,0.0,,0.08911360800266266
0,25899,,1.0,,0.08538796007633209
0,25949,,0.0,,0.092485710978508
0,25999,,0.0,,0.093854159116745
0,26049,,0.0,,0.08559800684452057
0,26099,,1.0,,0.08378119766712189
0,26149,,0.0,,0.09173019975423813
0,26199,,0.0,,0.09198511391878128
0,26249,,1.0,,0.06514184176921844
0,26299,,1.0,,0.08412641286849976
0,26349,,0.0,,0.08606119453907013
0,26399,,0.0,,0.0898987427353859
0,26449,,1.0,,0.07693372666835785
0,26499,,1.0,,0.060823697596788406
0,26549,,0.0,,0.087239570915699
0,26599,,0.0,,0.09050758928060532
0,26649,,0.0,,0.08739443123340607
0,26699,,1.0,,0.06257651001214981
0,26749,,0.0,,0.09033515304327011
0,26799,,0.0,,0.09518664330244064
0,26849,,0.0,,0.09163914620876312
0,26899,,0.0,,0.0886012390255928
0,26949,,0.0,,0.0891522467136383
0,26999,,0.0,,0.09268645197153091
0,27049,,0.0,,0.09368373453617096
0,27099,,0.0,,0.08875604718923569
0,27149,,0.0,,0.08719022572040558
0,27199,,0.0,,0.08986838161945343
0,27249,,0.0,,0.0881243571639061
0,27299,,0.0,,0.09133130311965942
0,27349,,0.0,,0.08969666063785553
0,27399,,0.0,,0.08598087728023529
0,27449,,0.0,,0.09235049039125443
0,27499,,0.0,,0.08731936663389206
0,27549,,0.0,,0.09209451079368591
0,27599,,0.0,,0.08546099811792374
0,27649,,0.0,,0.08716659247875214
0,27699,,0.0,,0.08842349052429199
0,27749,,0.0,,0.0877201110124588
0,27799,,0.0,,0.08764718472957611
0,27849,,0.0,,0.09404449164867401
0,27899,,0.0,,0.08645360171794891
0,27949,,1.0,,0.08423223346471786
0,27999,,0.0,,0.09116886556148529
0,28049,,0.0,,0.09277777373790741
0,28099,,0.0,,0.09063854813575745
0,28149,,1.0,,0.08118511736392975
0,28199,,0.0,,0.08881393820047379
0,28249,,1.0,,0.0867990180850029
0,28299,,1.0,,0.08066357672214508
0,28349,,0.0,,0.08730548620223999
0,28399,,1.0,,0.08599145710468292
0,28449,,1.0,,0.08037620782852173
0,28499,,1.0,,0.08081620186567307
0,28549,,0.0,,0.09217004477977753
0,28599,,0.0,,0.09352562576532364
0,28649,,0.0,,0.08757327497005463
0,28699,,1.0,,0.0812186449766159
0,28749,,1.0,,0.04858854413032532
0,28799,,0.0,,0.09180288016796112
0,28849,,0.0,,0.09458070993423462
0,28899,,0.0,,0.08914082497358322
0,28949,,0.0,,0.0910259559750557
0,28999,,1.0,,0.03831492364406586
0,29049,,0.0,,0.08423400670289993
0,29099,,0.0,,0.0909135490655899
0,29149,,0.0,,0.08994878828525543
0,29199,,0.0,,0.08893156796693802
0,29249,,1.0,,0.04099719971418381
0,29299,,0.0,,0.09554929286241531
0,29349,,0.0,,0.08826632052659988
0,29399,,1.0,,0.04471822828054428
0,29449,,0.0,,0.08965074270963669
0,29499,,0.0,,0.08672430366277695
0,29549,,1.0,,0.03936407342553139
0,29599,,1.0,,0.0845852792263031
0,29649,,0.0,,0.09083279222249985
0,29699,,0.0,,0.08807556331157684
0,29749,,0.0,,0.09061139076948166
0,29799,,0.0,,0.09124530106782913
0,29849,,0.0,,0.08859200775623322
0,29899,,0.0,,0.09026135504245758
0,29949,,0.0,,0.09506691247224808
0,29999,,0.0,,0.09538469463586807
0,30049,,0.0,,0.08716216683387756
0,30099,,0.0,,0.08797807991504669
0,30149,,0.0,,0.08704053610563278
0,30199,,0.0,,0.09004869312047958
